Vnum	Name	Rank	Type	BattleType	Level	Size	AiFlags	MountCapacity	RaceFlags	ImmuneFlags	Empire	Folder	OnClick	St	Dx	Ht	Iq	MinDamage	MaxDamage	MaxHp	RegenCycle	RegenPercent	MinGold	MaxGold	Exp	Def	AttackSpeed	MoveSpeed	AggressiveHpPct	AggressiveSight	AttackRange	DropItemGroup	ResurrectionVnum	EnchantCurse	EnchantSlow	EnchantPoison	EnchantStun	EnchantCritical	EnchantPenetrate	ResistSword	ResistTwoHanded	ResistDagger	ResistBell	ResistFan	ResistBow	ResistFire	ResistElect	ResistMagic	ResistWind	ResistPoison	DamMultiply	SummonVnum	DrainSp	MobColor	PolymorphItem	SkillLevel0	SkillVnum0	SkillLevel1	SkillVnum1	SkillLevel2	SkillVnum2	SkillLevel3	SkillVnum3	SkillLevel4	SkillVnum4	SpBerserk	SpStoneskin	SpGodspeed	SpDeathblow	SpRevive			
20090	Yonji Flor Negra	KING	NPC	MELEE	1		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20092	Ohee Flor Lendária	KING	NPC	MELEE	1		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20093	Aboras	KING	NPC	MELEE	1		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20096	Pedra do Teleporte	KING	NPC	MELEE	1		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	0	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20097	Portal de teletransporte	KING	NPC	MELEE	1		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20098	Portal de teletransporte	KING	NPC	MELEE	1		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20099	Portal de teletransporte	KING	NPC	MELEE	1		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20101	Cavalo Branco	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	pony	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20102	Cavalo Pardo	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	pony	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20103	Cavalo Negro	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	pony	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20104	Cavalo Branco	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	horse	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20105	Cavalo Pardo	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	horse	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20106	Cavalo Negro	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	horse	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20107	Cavalo Branco	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	horse2	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20108	Cavalo Pardo	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	horse2	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20109	Cavalo Negro	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	horse2	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20110	Ark	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	boar	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20111	Fenrir	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	dog_god	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20112	Anima	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	fire_tiger_1	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20113	Édem	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	lion	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20114	Édem das Montanhas	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	lion_white	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20116	Fenrir Celestial	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	dog_god_2	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20119	Cavalo Negro	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	horse_event1	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20120	Jeong Agente	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	fire_tiger_1	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20121	Jeong Dedicado	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	fire_tiger_1	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20122	Jeong de Enxôfre	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	fire_tiger_1	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20123	Jeong Enferrujado	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	fire_tiger_1	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20124	Jeong Negro	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	fire_tiger_1	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20125	Jeong Centenário	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	fire_tiger_1	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20126	Papai Noel	KING	NPC	MELEE	1		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20201	Ark Selvagem	KING	NPC	MELEE	1			0		SLOW,CURSE	0	boar	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20202	Fenrir Selvagem	KING	NPC	MELEE	1			0		SLOW,CURSE	0	dog_god	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20203	Anima Selvagem	KING	NPC	MELEE	1			0		SLOW,CURSE	0	fire_tiger_1	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20204	Édem Selvagem	KING	NPC	MELEE	1			0		SLOW,CURSE	0	lion	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20205	Ark Obediente	KING	NPC	MELEE	1			0		SLOW,CURSE	0	boar	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20206	Fenrir Obediente	KING	NPC	MELEE	1			0		SLOW,CURSE	0	dog_god	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20207	Anima Obediente	KING	NPC	MELEE	1			0		SLOW,CURSE	0	fire_tiger_1	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20208	Édem Obediente	KING	NPC	MELEE	1			0		SLOW,CURSE	0	lion	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20209	Ark Treinado	KING	NPC	MELEE	1			0		SLOW,CURSE	0	boar	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20210	Fenrir Treinado	KING	NPC	MELEE	1			0		SLOW,CURSE	0	dog_god	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20211	Anima Treinado	KING	NPC	MELEE	1			0		SLOW,CURSE	0	fire_tiger_1	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20212	Édem Treinado	KING	NPC	MELEE	1			0		SLOW,CURSE	0	lion	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20213	Rena Pai Selvagem	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	reindeer_male	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20214	Rena Pai Obediente	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	reindeer_male	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20215	Rena Pai Treinada	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	reindeer_male	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20216	Renas Mãe Selvagem	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	reindeer_female	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20217	Rena Mãe Obediente	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	reindeer_female	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20218	Rena Mãe Treinada	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	reindeer_female	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20219	Cavalo Negro	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	horse_event1	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20222	Panda	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	panda	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20226	Black Unicorn	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	unicorn	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20227	White Unicorn	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	unicorn	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20228	basic bird	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	turkey	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20229	mid bird	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	turkey	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20230	high bird	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	turkey	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20233	yellow chick1	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	chick	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20234	white chick1	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	chick	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20235	yellow chick2	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	chick	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20236	white chick2	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	chick	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20237	yellow chick3	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	chick	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20238	white chick3	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	chick	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20239	Selo do Cometa 1	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	wolf	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20240	Selo do Cometa 2	KING	NPC	MELEE	1			0		STUN,SLOW,CURSE,TERROR	0	wolf	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20244	Long	KING	NPC	MELEE	1			0		STUN,SLOW,TERROR	0	wolf	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20245	Shen-Long	KING	NPC	MELEE	1			0		STUN,SLOW,TERROR	0	wolf	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20246	Triceramute Azul	KING	NPC	MELEE	1			0		STUN,SLOW,TERROR	0	wolf	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20247	Triceramute Albino	KING	NPC	MELEE	1			0		STUN,SLOW,TERROR	0	wolf	2	0	0	0	0	0	0	120	3	1	0	0	100	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20300	Janhan (Força Arahan)	KING	NPC	MELEE	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	2	0	0	0	0	0	0	3954	3	1	0	0	5620	79	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20301	Sogan (Força Partizan)	KING	NPC	MELEE	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	2	0	0	0	0	0	0	3954	3	1	0	0	5620	79	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20302	Wayon (Força Ninja)	KING	NPC	MELEE	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	2	0	0	0	0	0	0	3954	3	1	0	0	5620	79	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20303	Anmon (Força Arqueira)	KING	NPC	MELEE	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	2	0	0	0	0	0	0	3954	3	1	0	0	5620	79	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20304	Ayuka (Força Miragem)	KING	NPC	MELEE	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	2	0	0	0	0	0	0	3954	3	1	0	0	5620	79	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20305	Beckon (Força Negra)	KING	NPC	MELEE	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	2	0	0	0	0	0	0	3954	3	1	0	0	5620	79	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20306	Miyu (Força Dragão)	KING	NPC	MELEE	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	2	0	0	0	0	0	0	3954	3	1	0	0	5620	79	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20307	Yejin (Força Relâmpago)	KING	NPC	MELEE	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	2	0	0	0	0	0	0	3954	3	1	0	0	5620	79	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20320	Yoha (Força Arahan)	KING	NPC	MELEE	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	2	0	0	0	0	0	0	3954	3	1	0	0	5620	79	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
20321	Jojun (Força Partizan)	KING	NPC	MELEE	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0	wolf	2	0	0	0	0	0	0	3954	3	1	0	0	5620	79	100	100	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
